Ort	Geo	Datum	Getty	Symbol	Gender
Chemnitz	50.828331,12.889473	1907	7005951	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1907	1038818	Schmetterling	Frau
Dillingen-Diefflen	49.369234,6.753313	1907	1038818	Priesterhände	Mann
Erfurt	50.957207,11.038496	1907	7024031	Magen David	Frau
Grevenbroich-Hemmerden	51.121456,6.577076	1907	1039540	Magen David	beide
Haigerloch	48.36392,8.807413	1907	1039436	Magen David	Frau
Haigerloch	48.36392,8.807413	1907	1039436	Buch	Mann
Haigerloch	48.36392,8.807413	1907	1039436	Buch	Frau
Korschenbroich	51.154744,6.503791	1907	1039924	Levitenkanne	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1907	7005980	Magen David	Mann
Laupheim	48.231932,9.884036	1907	1040058	Vanitas-Symbol	Mann
Neunkirchen	49.326803,7.170049	1907	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1907	1040470	Magen David	Frau
Siegburg	50.801352,7.203499	1907	7005104	Magen David	Frau
Bad Münstereifel-Arloff	50.59517,6.800081	1908	7012589	Priesterhände	Mann
Bingen	49.962935,7.89771	1908	7012309	Stern	Mann
Bornheim-Hersel	50.721959,6.916017	1908	1038605	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1908	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1908	7005951	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1908	1038818	Priesterhände	Mann
Duisburg-Beeck	51.47468,10.624	1908	1004071	Magen David	unbekannt
Geseke	51.645134,8.505151	1908	7012478	Vanitas-Symbol	Mann
Haigerloch	48.36392,8.807413	1908	1039436	Buch	Frau
Haigerloch	48.36392,8.807413	1908	1039436	Buch	Mann
Haigerloch	48.36392,8.807413	1908	1039436	Beschneidungsmesser	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1908	7005980	Magen David	beide
Mönchengladbach	51.188645,6.428684	1908	7004975	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1908	7004909	milit. Symbol	beide
Neunkirchen	49.326803,7.170049	1908	1040470	Magen David	Frau
Neunkirchen	49.326803,7.170049	1908	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1908	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1908	1040470	Magen David	Frau
Rüthen	51.493816,8.431921	1908	7100771	Magen David	beide
Siegburg	50.801352,7.203499	1908	7005104	Magen David	Mann
Chemnitz	50.828331,12.889473	1909	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1909	7005951	Priesterhände	Mann
Chemnitz	50.828331,12.889473	1909	7005951	Priesterhände	Mann
Homburg	49.323688,7.348276	1909	7012377	Magen David	Frau
Krefeld (alter Friedhof)	51.316734,6.55169	1909	7005980	Bundestafeln	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1909	7005980	Magen David	Frau
Laupheim	48.231932,9.884036	1909	1040058	Vanitas-Symbol	Frau
Laupheim	48.231932,9.884036	1909	1040058	Magen David	Frau
Laupheim	48.231932,9.884036	1909	1040058	Vanitas-Symbol	Mann
Neunkirchen	49.326803,7.170049	1909	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1909	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1909	1040470	Magen David	Frau
Rüthen	51.493816,8.431921	1909	7100771	Sonne	Frau
Schmalkalden	50.724221,10.439409	1909	7012867	Magen David	beide
Siegburg	50.801352,7.203499	1909	7005104	Priesterhände	Mann
Sondershausen	51.360182,10.869193	1909	1037748	milit. Symbol	beide
Bingen	49.962935,7.89771	1910	7012309	Magen David	beide
Brühl	50.83361,6.907039	1910	7012417	Magen David	beide
Chemnitz	50.828331,12.889473	1910	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1910	7005951	Magen David	Mann
Geseke	51.645134,8.505151	1910	7012478	Vanitas-Symbol	Frau
Grevenbroich-Wevelinghoven	51.102276,6.626595	1910	1041796	Magen David	Mann
Heiligenhaus	51.346014,6.924709	1910	1039517	Priesterhände	Mann
Heiligenhaus	51.346014,6.924709	1910	1039517	Magen David	beide
Illingen	49.377735,7.060282	1910	7164715	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1910	7005980	Leuchter	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1910	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1910	7005980	Magen David	Mann
Laupheim	48.231932,9.884036	1910	1040058	Levitenkanne	Mann
Laupheim	48.231932,9.884036	1910	1040058	Vanitas-Symbol	Mann
Mönchengladbach	51.188645,6.428684	1910	7004975	Magen David	Mann
Mönchengladbach-Odenkirchen	51.134959,6.45498	1910	1005256	Magen David	Frau
Neunkirchen	49.326803,7.170049	1910	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1910	1040470	Magen David	Mann
Neuss	51.194797,6.66818	1910	7004978	Priesterhände	Mann
Roermond	51.182238,6.00037	1910	7006856	Händedruck	beide
Rüthen	51.493816,8.431921	1910	7100771	Sonne	Frau
Rüthen	51.493816,8.431921	1910	7100771	Vanitas-Symbol	Mann
Saarbrücken	49.230945,6.974967	1910	7004454	Priesterhände	Mann
Titz-Rödingen	50.961191,6.465867	1910	7112969	Magen David	unbekannt
Bayreuth	49.934064,11.594224	1911	7004326	Levitenkanne	Frau
Bingen	49.962935,7.89771	1911	7012309	Rose	beide
Bonn-Schwarzrheindorf	50.75727,7.105364	1911	4010239	Magen David	Mann
Brühl	50.83361,6.907039	1911	7012417	Magen David	Mann
Chemnitz	50.828331,12.889473	1911	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1911	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1911	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1911	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1911	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1911	7005951	Magen David	beide
Duisburg	51.415992,6.784957	1911	7004923	Magen David	beide
Geseke	51.645134,8.505151	1911	7012478	Vanitas-Symbol	Mann
Hellenthal-Blumenthal	50.489872,6.456034	1911	7213692	Magen David	Frau
Kempen	51.350149,6.410962	1911	7005171	Magen David	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	1911	7005980	Vanitas-Symbol	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1911	7005980	Priesterhände	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1911	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1911	7005980	Magen David	beide
Merzig	49.44632,6.640758	1911	1040322	Magen David	beide
Mönchengladbach	51.188645,6.428684	1911	7004975	Magen David	beide
Mönchengladbach-Wickrath	51.133434,6.419183	1911	1041803	Magen David	Mann
Schmalkalden	50.724221,10.439409	1911	7012867	Magen David	Mann
Bingen	49.962935,7.89771	1912	7012309	Magen David	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1912	4010239	Magen David	Frau
Chemnitz	50.828331,12.889473	1912	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1912	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1912	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1912	7005951	Magen David	beide
Erfurt	50.957207,11.038496	1912	7024031	Magen David	Frau
Frankfurt am Main-Heddernheim	50.154075,8.637539	1912	7005293	Levitenkanne	Mann
Frankfurt am Main-Heddernheim	50.154075,8.637539	1912	7005293	Magen David	Frau
Geseke	51.645134,8.505151	1912	7012478	Priesterhände	Mann
Haigerloch	48.36392,8.807413	1912	1039436	Buch	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1912	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1912	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1912	7005980	Magen David	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	1912	7005980	Priesterhände	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	1912	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1912	7005980	Magen David	beide
Mönchengladbach-Wickrath	51.133434,6.419183	1912	1041803	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1912	7004909	Vanitas-Symbol	Mann
Mülheim an der Ruhr	51.429799,6.902738	1912	7004909	Magen David	Mann
Neunkirchen	49.326803,7.170049	1912	1040470	Magen David	Frau
Neunkirchen	49.326803,7.170049	1912	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1912	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1912	1040470	Magen David	Mann
Schmalkalden	50.724221,10.439409	1912	7012867	Magen David	Mann
Bayreuth	49.934064,11.594224	1913	7004326	Schofar	Mann
Bayreuth	49.934064,11.594224	1913	7004326	Levitenkanne	Mann
Bingen	49.962935,7.89771	1913	7012309	Vanitas-Symbol	Frau
Bingen	49.962935,7.89771	1913	7012309	Vanitas-Symbol	Frau
Bornheim	50.75759,6.987414	1913	1038605	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1913	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1913	7005951	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1913	1038818	Vanitas-Symbol	Frau
Erfurt	50.957207,11.038496	1913	7024031	Magen David	Mann
Haigerloch	48.36392,8.807413	1913	1039436	Buch	Mann
Hennef	50.768785,7.267189	1913	1039545	Magen David	Mann
Jüchen-Hochneukirch	51.100707,6.434983	1913	1039626	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1913	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1913	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1913	7005980	Vanitas-Symbol	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1913	7005980	Magen David	beide
Linnich	50.976984,6.264305	1913	7012579	Magen David	beide
Mönchengladbach	51.188645,6.428684	1913	7004975	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1913	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1913	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1913	7004909	Magen David	beide
Neunkirchen	49.326803,7.170049	1913	1040470	Magen David	Mann
Saarbrücken	49.230945,6.974967	1913	7004454	Vanitas-Symbol	unbekannt
Siegburg	50.801352,7.203499	1913	7005104	Magen David	unbekannt
Ansbach	49.311285,10.570473	1914	7004459	Levitenkanne	Mann
Bayreuth	49.934064,11.594224	1914	7004326	Magen David	Mann
Chemnitz	50.828331,12.889473	1914	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1914	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1914	7005951	Magen David	Mann
Haigerloch	48.36392,8.807413	1914	1039436	Vanitas-Symbol	Frau
Haigerloch	48.36392,8.807413	1914	1039436	Buch	Frau
Haigerloch	48.36392,8.807413	1914	1039436	milit. Symbol	Mann
Korschenbroich	51.154744,6.503791	1914	1039924	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1914	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1914	7005980	Magen David	Frau
Krefeld-Hüls	51.378149,6.502892	1914	1039409	Magen David	Mann
Merzig	49.44632,6.640758	1914	1040322	Magen David	beide
Mönchengladbach	51.188645,6.428684	1914	7004975	Harfe	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	1914	7004976	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1914	7004909	Priesterhände	Mann
Mülheim an der Ruhr	51.429799,6.902738	1914	7004909	Magen David	Mann
Neunkirchen	49.326803,7.170049	1914	1040470	Magen David	unbekannt
Saarlouis	49.31859,6.756415	1914	7012686	Vanitas-Symbol	unbekannt
Saarlouis	49.31859,6.756415	1914	7012686	Magen David	beide
Saarlouis	49.31859,6.756415	1914	7012686	Magen David	beide
Siegburg	50.801352,7.203499	1914	7005104	Priesterhände	unbekannt
Siegburg	50.801352,7.203499	1914	7005104	Priesterhände	unbekannt
Bingen	49.962935,7.89771	1915	7012309	Priesterhände	unbekannt
Bornheim	50.75759,6.987414	1915	1038605	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1915	7005951	Magen David	beide
Dinslaken	51.560917,6.723472	1915	1038827	Magen David	Mann
Dinslaken	51.560917,6.723472	1915	1038827	Magen David	Mann
Duisburg	51.417611,6.781406	1915	7004923	Magen David	Mann
Duisburg-Mattlerbusch	51.523375,6.778669	1915	7004923	Magen David	beide
Heiligenhaus	51.346014,6.924709	1915	1039517	Magen David	Mann
Hennef	50.768785,7.267189	1915	1039545	Magen David	Frau
Hennef	50.768785,7.267189	1915	1039545	Magen David	Mann
Jüchen-Garzweiler	51.107495,6.506789	1915	4004248	Magen David	Frau
Korschenbroich	51.154744,6.503791	1915	1039924	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1915	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1915	7005980	milit. Symbol	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1915	7005980	Priesterhände	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1915	7005980	Magen David	beide
Merzig	49.44632,6.640758	1915	1040322	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1915	7004975	Magen David	Frau
Neunkirchen	49.326803,7.170049	1915	1040470	Magen David	Mann
Neunkirchen	49.326803,7.170049	1915	1040470	Magen David	Frau
Saarbrücken	49.230945,6.974967	1915	7004454	Magen David	Mann
Schiefbahn	51.245282,6.55033	1915	1041092	Magen David	Mann
St. Ingbert	49.285286,7.115439	1915	7012691	Magen David	Mann
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1916	7005951	Rose	Frau
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1916	7005951	Magen David	beide
